POA_CODE,State,religion,count
2114,NSW,Christianity,11719
2114,NSW,Hinduism,1490
2114,NSW,Islam,482
2114,NSW,Judaism,31
2114,NSW,Other Religions,273
2114,NSW,Non/Secular Religious Affiliation,7213
2115,NSW,Buddhism,330
2115,NSW,Christianity,6154
2115,NSW,Hinduism,248
2115,NSW,Islam,508
2115,NSW,Judaism,17
2115,NSW,Other Religions,96
2115,NSW,Non/Secular Religious Affiliation,2605
2116,NSW,Buddhism,220
2116,NSW,Christianity,3628
2116,NSW,Hinduism,195
2116,NSW,Islam,297
2116,NSW,Judaism,5
2116,NSW,Other Religions,51
2116,NSW,Non/Secular Religious Affiliation,1768
2117,NSW,Buddhism,884
2117,NSW,Christianity,11461
2117,NSW,Hinduism,558
2117,NSW,Islam,657
2117,NSW,Judaism,22
2117,NSW,Other Religions,364
2117,NSW,Non/Secular Religious Affiliation,5731
2118,NSW,Buddhism,1408
2118,NSW,Christianity,11130
2118,NSW,Hinduism,1046
2118,NSW,Islam,610
2118,NSW,Judaism,19
2118,NSW,Other Religions,183
2118,NSW,Non/Secular Religious Affiliation,8309
2119,NSW,Buddhism,355
2119,NSW,Christianity,6408
2119,NSW,Hinduism,456
2119,NSW,Islam,88
2119,NSW,Judaism,16
2119,NSW,Other Religions,94
2119,NSW,Non/Secular Religious Affiliation,3476
2120,NSW,Buddhism,511
2120,NSW,Christianity,11384
2120,NSW,Hinduism,683
2120,NSW,Islam,181
2120,NSW,Judaism,30
2120,NSW,Other Religions,115
2120,NSW,Non/Secular Religious Affiliation,5851
2121,NSW,Buddhism,1436
2121,NSW,Christianity,12608
2121,NSW,Hinduism,1686
2121,NSW,Islam,417
2121,NSW,Judaism,22
2121,NSW,Other Religions,218
2121,NSW,Non/Secular Religious Affiliation,10003
2122,NSW,Buddhism,1798
2122,NSW,Christianity,13070
2122,NSW,Hinduism,923
2122,NSW,Islam,575
2122,NSW,Judaism,97
2122,NSW,Other Religions,188
2122,NSW,Non/Secular Religious Affiliation,12015
2123,NSW,Buddhism,0
2123,NSW,Christianity,0
2123,NSW,Hinduism,0
2123,NSW,Islam,0
2123,NSW,Judaism,0
2123,NSW,Other Religions,0
2123,NSW,Non/Secular Religious Affiliation,0
2125,NSW,Buddhism,649
2125,NSW,Christianity,9560
2125,NSW,Hinduism,771
2125,NSW,Islam,268
2125,NSW,Judaism,12
2125,NSW,Other Religions,166
2125,NSW,Non/Secular Religious Affiliation,4025
2126,NSW,Buddhism,968
2126,NSW,Christianity,9875
2126,NSW,Hinduism,1453
2126,NSW,Islam,407
2126,NSW,Judaism,41
2126,NSW,Other Religions,303
2126,NSW,Non/Secular Religious Affiliation,4626
2127,NSW,Buddhism,753
2127,NSW,Christianity,5839
2127,NSW,Hinduism,489
2127,NSW,Islam,718
2127,NSW,Judaism,13
2127,NSW,Other Religions,108
2127,NSW,Non/Secular Religious Affiliation,4756
2128,NSW,Buddhism,85
2128,NSW,Christianity,1067
2128,NSW,Hinduism,61
2128,NSW,Islam,408
2128,NSW,Judaism,4
2128,NSW,Other Religions,25
2128,NSW,Non/Secular Religious Affiliation,461
2129,NSW,Buddhism,0
2129,NSW,Christianity,0
2129,NSW,Hinduism,0
2129,NSW,Islam,0
2129,NSW,Judaism,0
2129,NSW,Other Religions,0
2129,NSW,Non/Secular Religious Affiliation,0
2130,NSW,Buddhism,252
2130,NSW,Christianity,2777
2130,NSW,Hinduism,233
2130,NSW,Islam,87
2130,NSW,Judaism,24
2130,NSW,Other Religions,33
2130,NSW,Non/Secular Religious Affiliation,3149
2131,NSW,Buddhism,1608
2131,NSW,Christianity,8611
2131,NSW,Hinduism,2680
2131,NSW,Islam,403
2131,NSW,Judaism,52
2131,NSW,Other Religions,178
2131,NSW,Non/Secular Religious Affiliation,8037
2132,NSW,Buddhism,512
2132,NSW,Christianity,5647
2132,NSW,Hinduism,293
2132,NSW,Islam,122
2132,NSW,Judaism,10
2132,NSW,Other Religions,45
2132,NSW,Non/Secular Religious Affiliation,3219
2133,NSW,Buddhism,316
2133,NSW,Christianity,7038
2133,NSW,Hinduism,243
2133,NSW,Islam,264
2133,NSW,Judaism,3
2133,NSW,Other Religions,66
2133,NSW,Non/Secular Religious Affiliation,2264
2134,NSW,Buddhism,1487
2134,NSW,Christianity,4636
2134,NSW,Hinduism,1029
2134,NSW,Islam,212
2134,NSW,Judaism,5
2134,NSW,Other Religions,70
2134,NSW,Non/Secular Religious Affiliation,7212
2135,NSW,Buddhism,1594
2135,NSW,Christianity,10603
2135,NSW,Hinduism,4024
2135,NSW,Islam,749
2135,NSW,Judaism,23
2135,NSW,Other Religions,176
2135,NSW,Non/Secular Religious Affiliation,5920
2136,NSW,Buddhism,328
2136,NSW,Christianity,4200
2136,NSW,Hinduism,518
2136,NSW,Islam,187
2136,NSW,Judaism,9
2136,NSW,Other Religions,34
2136,NSW,Non/Secular Religious Affiliation,1528
2137,NSW,Buddhism,767
2137,NSW,Christianity,16154
2137,NSW,Hinduism,821
2137,NSW,Islam,375
2137,NSW,Judaism,35
2137,NSW,Other Religions,131
2137,NSW,Non/Secular Religious Affiliation,6243
2138,NSW,Buddhism,1004
2138,NSW,Christianity,7755
2138,NSW,Hinduism,953
2138,NSW,Islam,648
2138,NSW,Judaism,29
2138,NSW,Other Religions,128
2138,NSW,Non/Secular Religious Affiliation,7830
2139,NSW,Buddhism,0
2139,NSW,Christianity,27
2139,NSW,Hinduism,0
2139,NSW,Islam,0
2139,NSW,Judaism,0
2139,NSW,Other Religions,0
2139,NSW,Non/Secular Religious Affiliation,7
2140,NSW,Buddhism,999
2140,NSW,Christianity,4434
2140,NSW,Hinduism,3888
2140,NSW,Islam,613
2140,NSW,Judaism,12
2140,NSW,Other Religions,225
2140,NSW,Non/Secular Religious Affiliation,4105
2141,NSW,Buddhism,3027
2141,NSW,Christianity,10503
2141,NSW,Hinduism,1944
2141,NSW,Islam,3448
2141,NSW,Judaism,7
2141,NSW,Other Religions,258
2141,NSW,Non/Secular Religious Affiliation,6992
2142,NSW,Buddhism,991
2142,NSW,Christianity,8402
2142,NSW,Hinduism,3534
2142,NSW,Islam,6434
2142,NSW,Judaism,14
2142,NSW,Other Religions,688
2142,NSW,Non/Secular Religious Affiliation,3512
2143,NSW,Buddhism,1106
2143,NSW,Christianity,3519
2143,NSW,Hinduism,218
2143,NSW,Islam,1755
2143,NSW,Judaism,3
2143,NSW,Other Religions,76
2143,NSW,Non/Secular Religious Affiliation,1471
2144,NSW,Buddhism,1991
2144,NSW,Christianity,6596
2144,NSW,Hinduism,3291
2144,NSW,Islam,16053
2144,NSW,Judaism,3
2144,NSW,Other Religions,317
2144,NSW,Non/Secular Religious Affiliation,5829
2145,NSW,Buddhism,1659
2145,NSW,Christianity,37194
2145,NSW,Hinduism,17902
2145,NSW,Islam,4724
2145,NSW,Judaism,34
2145,NSW,Other Religions,2127
2145,NSW,Non/Secular Religious Affiliation,9393
2146,NSW,Buddhism,414
2146,NSW,Christianity,9031
2146,NSW,Hinduism,3347
2146,NSW,Islam,558
2146,NSW,Judaism,11
2146,NSW,Other Religions,365
2146,NSW,Non/Secular Religious Affiliation,2576
2147,NSW,Buddhism,667
2147,NSW,Christianity,21380
2147,NSW,Hinduism,2545
2147,NSW,Islam,1229
2147,NSW,Judaism,40
2147,NSW,Other Religions,936
2147,NSW,Non/Secular Religious Affiliation,6875
2148,NSW,Buddhism,1070
2148,NSW,Christianity,33362
2148,NSW,Hinduism,6841
2148,NSW,Islam,4072
2148,NSW,Judaism,16
2148,NSW,Other Religions,3745
2148,NSW,Non/Secular Religious Affiliation,9290
2150,NSW,Buddhism,1189
2150,NSW,Christianity,7405
2150,NSW,Hinduism,9951
2150,NSW,Islam,1980
2150,NSW,Judaism,14
2150,NSW,Other Religions,1203
2150,NSW,Non/Secular Religious Affiliation,6195
2151,NSW,Buddhism,623
2151,NSW,Christianity,10975
2151,NSW,Hinduism,1220
2151,NSW,Islam,970
2151,NSW,Judaism,18
2151,NSW,Other Religions,450
2151,NSW,Non/Secular Religious Affiliation,4952
2152,NSW,Buddhism,241
2152,NSW,Christianity,6549
2152,NSW,Hinduism,493
2152,NSW,Islam,527
2152,NSW,Judaism,5
2152,NSW,Other Religions,222
2152,NSW,Non/Secular Religious Affiliation,2356
2153,NSW,Buddhism,1734
2153,NSW,Christianity,33194
2153,NSW,Hinduism,3488
2153,NSW,Islam,1480
2153,NSW,Judaism,43
2153,NSW,Other Religions,824
2153,NSW,Non/Secular Religious Affiliation,12642
2154,NSW,Buddhism,1392
2154,NSW,Christianity,22961
2154,NSW,Hinduism,1427
2154,NSW,Islam,993
2154,NSW,Judaism,62
2154,NSW,Other Religions,528
2154,NSW,Non/Secular Religious Affiliation,9419
2155,NSW,Buddhism,1362
2155,NSW,Christianity,34201
2155,NSW,Hinduism,3150
2155,NSW,Islam,2170
2155,NSW,Judaism,67
2155,NSW,Other Religions,1423
2155,NSW,Non/Secular Religious Affiliation,9810
2156,NSW,Buddhism,96
2156,NSW,Christianity,9313
2156,NSW,Hinduism,89
2156,NSW,Islam,118
2156,NSW,Judaism,14
2156,NSW,Other Religions,88
2156,NSW,Non/Secular Religious Affiliation,2461
2157,NSW,Buddhism,17
2157,NSW,Christianity,2482
2157,NSW,Hinduism,8
2157,NSW,Islam,18
2157,NSW,Judaism,15
2157,NSW,Other Religions,20
2157,NSW,Non/Secular Religious Affiliation,803
2158,NSW,Buddhism,224
2158,NSW,Christianity,5624
2158,NSW,Hinduism,147
2158,NSW,Islam,110
2158,NSW,Judaism,5
2158,NSW,Other Religions,72
2158,NSW,Non/Secular Religious Affiliation,1861
2159,NSW,Buddhism,30
2159,NSW,Christianity,3269
2159,NSW,Hinduism,4
2159,NSW,Islam,11
2159,NSW,Judaism,8
2159,NSW,Other Religions,12
2159,NSW,Non/Secular Religious Affiliation,1358
2160,NSW,Buddhism,1036
2160,NSW,Christianity,17045
2160,NSW,Hinduism,1509
2160,NSW,Islam,8505
2160,NSW,Judaism,8
2160,NSW,Other Religions,605
2160,NSW,Non/Secular Religious Affiliation,4324
2161,NSW,Buddhism,1113
2161,NSW,Christianity,13104
2161,NSW,Hinduism,651
2161,NSW,Islam,10149
2161,NSW,Judaism,12
2161,NSW,Other Religions,309
2161,NSW,Non/Secular Religious Affiliation,3164
2162,NSW,Buddhism,2167
2162,NSW,Christianity,7078
2162,NSW,Hinduism,113
2162,NSW,Islam,4963
2162,NSW,Judaism,5
2162,NSW,Other Religions,54
2162,NSW,Non/Secular Religious Affiliation,2621
2163,NSW,Buddhism,1321
2163,NSW,Christianity,3436
2163,NSW,Hinduism,109
2163,NSW,Islam,2069
2163,NSW,Judaism,0
2163,NSW,Other Religions,42
2163,NSW,Non/Secular Religious Affiliation,1210
2164,NSW,Buddhism,1319
2164,NSW,Christianity,13039
2164,NSW,Hinduism,184
2164,NSW,Islam,1502
2164,NSW,Judaism,6
2164,NSW,Other Religions,206
2164,NSW,Non/Secular Religious Affiliation,1957
2165,NSW,Buddhism,5931
2165,NSW,Christianity,23525
2165,NSW,Hinduism,410
2165,NSW,Islam,3955
2165,NSW,Judaism,0
2165,NSW,Other Religions,614
2165,NSW,Non/Secular Religious Affiliation,4748
2166,NSW,Buddhism,20631
2166,NSW,Christianity,16238
2166,NSW,Hinduism,221
2166,NSW,Islam,1429
2166,NSW,Judaism,5
2166,NSW,Other Religions,223
2166,NSW,Non/Secular Religious Affiliation,9777
2167,NSW,Buddhism,336
2167,NSW,Christianity,4439
2167,NSW,Hinduism,1166
2167,NSW,Islam,1048
2167,NSW,Judaism,0
2167,NSW,Other Religions,157
2167,NSW,Non/Secular Religious Affiliation,1476
2168,NSW,Buddhism,4698
2168,NSW,Christianity,20899
2168,NSW,Hinduism,1211
2168,NSW,Islam,6623
2168,NSW,Judaism,0
2168,NSW,Other Religions,903
2168,NSW,Non/Secular Religious Affiliation,5065
2170,NSW,Buddhism,5218
2170,NSW,Christianity,52990
2170,NSW,Hinduism,5711
2170,NSW,Islam,14129
2170,NSW,Judaism,27
2170,NSW,Other Religions,4810
2170,NSW,Non/Secular Religious Affiliation,11773
2171,NSW,Buddhism,2225
2171,NSW,Christianity,22304
2171,NSW,Hinduism,1603
2171,NSW,Islam,2710
2171,NSW,Judaism,7
2171,NSW,Other Religions,528
2171,NSW,Non/Secular Religious Affiliation,3131
2172,NSW,Buddhism,59
2172,NSW,Christianity,1882
2172,NSW,Hinduism,155
2172,NSW,Islam,81
2172,NSW,Judaism,0
2172,NSW,Other Religions,38
2172,NSW,Non/Secular Religious Affiliation,408
2173,NSW,Buddhism,373
2173,NSW,Christianity,8525
2173,NSW,Hinduism,1059
2173,NSW,Islam,567
2173,NSW,Judaism,0
2173,NSW,Other Religions,103
2173,NSW,Non/Secular Religious Affiliation,2901
2174,NSW,Buddhism,115
2174,NSW,Christianity,1008
2174,NSW,Hinduism,344
2174,NSW,Islam,332
2174,NSW,Judaism,0
2174,NSW,Other Religions,34
2174,NSW,Non/Secular Religious Affiliation,218
2175,NSW,Buddhism,44
2175,NSW,Christianity,1462
2175,NSW,Hinduism,21
2175,NSW,Islam,25
2175,NSW,Judaism,0
2175,NSW,Other Religions,11
2175,NSW,Non/Secular Religious Affiliation,110
2176,NSW,Buddhism,6179
2176,NSW,Christianity,32539
2176,NSW,Hinduism,303
2176,NSW,Islam,1243
2176,NSW,Judaism,5
2176,NSW,Other Religions,443
2176,NSW,Non/Secular Religious Affiliation,4452
2177,NSW,Buddhism,4250
2177,NSW,Christianity,7559
2177,NSW,Hinduism,191
2177,NSW,Islam,741
2177,NSW,Judaism,0
2177,NSW,Other Religions,178
2177,NSW,Non/Secular Religious Affiliation,1956
2178,NSW,Buddhism,107
2178,NSW,Christianity,2982
2178,NSW,Hinduism,25
2178,NSW,Islam,164
2178,NSW,Judaism,0
2178,NSW,Other Religions,41
2178,NSW,Non/Secular Religious Affiliation,454
2179,NSW,Buddhism,129
2179,NSW,Christianity,4190
2179,NSW,Hinduism,96
2179,NSW,Islam,473
2179,NSW,Judaism,0
2179,NSW,Other Religions,45
2179,NSW,Non/Secular Religious Affiliation,823
2190,NSW,Buddhism,597
2190,NSW,Christianity,10234
2190,NSW,Hinduism,222
2190,NSW,Islam,10595
2190,NSW,Judaism,5
2190,NSW,Other Religions,144
2190,NSW,Non/Secular Religious Affiliation,1597
2191,NSW,Buddhism,261
2191,NSW,Christianity,4238
2191,NSW,Hinduism,107
2191,NSW,Islam,356
2191,NSW,Judaism,3
2191,NSW,Other Religions,16
2191,NSW,Non/Secular Religious Affiliation,938
2192,NSW,Buddhism,693
2192,NSW,Christianity,6924
2192,NSW,Hinduism,387
2192,NSW,Islam,1638
2192,NSW,Judaism,10
2192,NSW,Other Religions,121
2192,NSW,Non/Secular Religious Affiliation,1853
2193,NSW,Buddhism,741
2193,NSW,Christianity,8086
2193,NSW,Hinduism,400
2193,NSW,Islam,455
2193,NSW,Judaism,17
2193,NSW,Other Religions,70
2193,NSW,Non/Secular Religious Affiliation,4153
2194,NSW,Buddhism,2676
2194,NSW,Christianity,8680
2194,NSW,Hinduism,2274
2194,NSW,Islam,1210
2194,NSW,Judaism,9
2194,NSW,Other Religions,375
2194,NSW,Non/Secular Religious Affiliation,7250
2195,NSW,Buddhism,894
2195,NSW,Christianity,5995
2195,NSW,Hinduism,589
2195,NSW,Islam,15174
2195,NSW,Judaism,0
2195,NSW,Other Religions,84
2195,NSW,Non/Secular Religious Affiliation,1906
2196,NSW,Buddhism,1466
2196,NSW,Christianity,14680
2196,NSW,Hinduism,357
2196,NSW,Islam,9415
2196,NSW,Judaism,12
2196,NSW,Other Religions,130
2196,NSW,Non/Secular Religious Affiliation,3008
2197,NSW,Buddhism,551
2197,NSW,Christianity,4414
2197,NSW,Hinduism,36
2197,NSW,Islam,2512
2197,NSW,Judaism,0
2197,NSW,Other Religions,48
2197,NSW,Non/Secular Religious Affiliation,841
2198,NSW,Buddhism,377
2198,NSW,Christianity,5480
2198,NSW,Hinduism,24
2198,NSW,Islam,1685
2198,NSW,Judaism,7
2198,NSW,Other Religions,31
2198,NSW,Non/Secular Religious Affiliation,795
2199,NSW,Buddhism,1578
2199,NSW,Christianity,7989
2199,NSW,Hinduism,103
2199,NSW,Islam,4742
2199,NSW,Judaism,7
2199,NSW,Other Religions,110
2199,NSW,Non/Secular Religious Affiliation,1884
2200,NSW,Buddhism,4377
2200,NSW,Christianity,16293
2200,NSW,Hinduism,523
2200,NSW,Islam,12382
2200,NSW,Judaism,4
2200,NSW,Other Religions,238
2200,NSW,Non/Secular Religious Affiliation,5285
2203,NSW,Buddhism,475
2203,NSW,Christianity,5913
2203,NSW,Hinduism,193
2203,NSW,Islam,327
2203,NSW,Judaism,42
2203,NSW,Other Religions,71
2203,NSW,Non/Secular Religious Affiliation,5244
2204,NSW,Buddhism,1560
2204,NSW,Christianity,10103
2204,NSW,Hinduism,440
2204,NSW,Islam,797
2204,NSW,Judaism,101
2204,NSW,Other Religions,152
2204,NSW,Non/Secular Religious Affiliation,10620
2205,NSW,Buddhism,1276
2205,NSW,Christianity,6783
2205,NSW,Hinduism,545
2205,NSW,Islam,2754
2205,NSW,Judaism,22
2205,NSW,Other Religions,78
2205,NSW,Non/Secular Religious Affiliation,5980
2206,NSW,Buddhism,566
2206,NSW,Christianity,12733
2206,NSW,Hinduism,121
2206,NSW,Islam,618
2206,NSW,Judaism,39
2206,NSW,Other Religions,62
2206,NSW,Non/Secular Religious Affiliation,3687
2207,NSW,Buddhism,824
2207,NSW,Christianity,15749
2207,NSW,Hinduism,577
2207,NSW,Islam,3210
2207,NSW,Judaism,34
2207,NSW,Other Religions,90
2207,NSW,Non/Secular Religious Affiliation,5031
2208,NSW,Buddhism,517
2208,NSW,Christianity,7914
2208,NSW,Hinduism,72
2208,NSW,Islam,705
2208,NSW,Judaism,16
2208,NSW,Other Religions,50
2208,NSW,Non/Secular Religious Affiliation,2263
2209,NSW,Buddhism,1060
2209,NSW,Christianity,8137
2209,NSW,Hinduism,286
2209,NSW,Islam,953
2209,NSW,Judaism,7
2209,NSW,Other Religions,71
2209,NSW,Non/Secular Religious Affiliation,4023
2210,NSW,Buddhism,1189
2210,NSW,Christianity,17947
2210,NSW,Hinduism,418
2210,NSW,Islam,1699
2210,NSW,Judaism,44
2210,NSW,Other Religions,108
2210,NSW,Non/Secular Religious Affiliation,6944
2211,NSW,Buddhism,771
2211,NSW,Christianity,10156
2211,NSW,Hinduism,315
2211,NSW,Islam,873
2211,NSW,Judaism,9
2211,NSW,Other Religions,117
2211,NSW,Non/Secular Religious Affiliation,3415
2212,NSW,Buddhism,759
2212,NSW,Christianity,9069
2212,NSW,Hinduism,280
2212,NSW,Islam,1217
2212,NSW,Judaism,9
2212,NSW,Other Religions,296
2212,NSW,Non/Secular Religious Affiliation,3077
2213,NSW,Buddhism,610
2213,NSW,Christianity,14186
2213,NSW,Hinduism,406
2213,NSW,Islam,1120
2213,NSW,Judaism,5
2213,NSW,Other Religions,100
2213,NSW,Non/Secular Religious Affiliation,3827
2214,NSW,Buddhism,73
2214,NSW,Christianity,2839
2214,NSW,Hinduism,14
2214,NSW,Islam,118
2214,NSW,Judaism,0
2214,NSW,Other Religions,4
2214,NSW,Non/Secular Religious Affiliation,700
2216,NSW,Buddhism,1250
2216,NSW,Christianity,13593
2216,NSW,Hinduism,2527
2216,NSW,Islam,2552
2216,NSW,Judaism,59
2216,NSW,Other Religions,183
2216,NSW,Non/Secular Religious Affiliation,5180
2217,NSW,Buddhism,1024
2217,NSW,Christianity,14375
2217,NSW,Hinduism,2496
2217,NSW,Islam,1704
2217,NSW,Judaism,40
2217,NSW,Other Religions,165
2217,NSW,Non/Secular Religious Affiliation,4887
2218,NSW,Buddhism,786
2218,NSW,Christianity,7478
2218,NSW,Hinduism,1145
2218,NSW,Islam,1136
2218,NSW,Judaism,35
2218,NSW,Other Religions,114
2218,NSW,Non/Secular Religious Affiliation,4443
2219,NSW,Buddhism,215
2219,NSW,Christianity,9266
2219,NSW,Hinduism,99
2219,NSW,Islam,418
2219,NSW,Judaism,33
2219,NSW,Other Religions,40
2219,NSW,Non/Secular Religious Affiliation,2038
2220,NSW,Buddhism,2520
2220,NSW,Christianity,10358
2220,NSW,Hinduism,2481
2220,NSW,Islam,1133
2220,NSW,Judaism,22
2220,NSW,Other Religions,92
2220,NSW,Non/Secular Religious Affiliation,13456
2221,NSW,Buddhism,639
2221,NSW,Christianity,9888
2221,NSW,Hinduism,205
2221,NSW,Islam,751
2221,NSW,Judaism,41
2221,NSW,Other Religions,47
2221,NSW,Non/Secular Religious Affiliation,3728
2222,NSW,Buddhism,605
2222,NSW,Christianity,6316
2222,NSW,Hinduism,1029
2222,NSW,Islam,511
2222,NSW,Judaism,22
2222,NSW,Other Religions,82
2222,NSW,Non/Secular Religious Affiliation,3262
2223,NSW,Buddhism,543
2223,NSW,Christianity,12304
2223,NSW,Hinduism,550
2223,NSW,Islam,344
2223,NSW,Judaism,28
2223,NSW,Other Religions,83
2223,NSW,Non/Secular Religious Affiliation,5537
2224,NSW,Buddhism,283
2224,NSW,Christianity,9888
2224,NSW,Hinduism,99
2224,NSW,Islam,205
2224,NSW,Judaism,25
2224,NSW,Other Religions,18
2224,NSW,Non/Secular Religious Affiliation,2720
2225,NSW,Buddhism,39
2225,NSW,Christianity,3548
2225,NSW,Hinduism,10
2225,NSW,Islam,19
2225,NSW,Judaism,4
2225,NSW,Other Religions,15
2225,NSW,Non/Secular Religious Affiliation,1460
2226,NSW,Buddhism,149
2226,NSW,Christianity,7780
2226,NSW,Hinduism,55
2226,NSW,Islam,36
2226,NSW,Judaism,18
2226,NSW,Other Religions,54
2226,NSW,Non/Secular Religious Affiliation,3609
2227,NSW,Buddhism,146
2227,NSW,Christianity,9632
2227,NSW,Hinduism,65
2227,NSW,Islam,53
2227,NSW,Judaism,28
2227,NSW,Other Religions,32
2227,NSW,Non/Secular Religious Affiliation,3747
2228,NSW,Buddhism,313
2228,NSW,Christianity,11784
2228,NSW,Hinduism,217
2228,NSW,Islam,191
2228,NSW,Judaism,33
2228,NSW,Other Religions,87
2228,NSW,Non/Secular Religious Affiliation,4388
2229,NSW,Buddhism,282
2229,NSW,Christianity,19442
2229,NSW,Hinduism,125
2229,NSW,Islam,127
2229,NSW,Judaism,45
2229,NSW,Other Religions,63
2229,NSW,Non/Secular Religious Affiliation,6727
2230,NSW,Buddhism,255
2230,NSW,Christianity,17537
2230,NSW,Hinduism,63
2230,NSW,Islam,110
2230,NSW,Judaism,27
2230,NSW,Other Religions,63
2230,NSW,Non/Secular Religious Affiliation,8052
2231,NSW,Buddhism,21
2231,NSW,Christianity,1459
2231,NSW,Hinduism,0
2231,NSW,Islam,7
2231,NSW,Judaism,0
2231,NSW,Other Religions,0
2231,NSW,Non/Secular Religious Affiliation,633
2232,NSW,Buddhism,404
2232,NSW,Christianity,20488
2232,NSW,Hinduism,309
2232,NSW,Islam,194
2232,NSW,Judaism,42
2232,NSW,Other Religions,117
2232,NSW,Non/Secular Religious Affiliation,8959
2233,NSW,Buddhism,177
2233,NSW,Christianity,20189
2233,NSW,Hinduism,53
2233,NSW,Islam,62
2233,NSW,Judaism,16
2233,NSW,Other Religions,57
2233,NSW,Non/Secular Religious Affiliation,7490
2234,NSW,Buddhism,280
2234,NSW,Christianity,22524
2234,NSW,Hinduism,219
2234,NSW,Islam,511
2234,NSW,Judaism,36
2234,NSW,Other Religions,64
2234,NSW,Non/Secular Religious Affiliation,5483
2250,NSW,Buddhism,855
2250,NSW,Christianity,39303
2250,NSW,Hinduism,438
2250,NSW,Islam,339
2250,NSW,Judaism,81
2250,NSW,Other Religions,303
2250,NSW,Non/Secular Religious Affiliation,19985
2251,NSW,Buddhism,283
2251,NSW,Christianity,20412
2251,NSW,Hinduism,81
2251,NSW,Islam,70
2251,NSW,Judaism,71
2251,NSW,Other Religions,61
2251,NSW,Non/Secular Religious Affiliation,9311
2256,NSW,Buddhism,213
2256,NSW,Christianity,9234
